@id,@type,rdfs:label
ndc9:123.66,skos:Concept,東洋思想--経書--春秋類--公羊伝
ndc9:123.67,skos:Concept,東洋思想--経書--春秋類--穀梁伝
ndc9:123.7,skos:Concept,東洋思想--経書--孝経
ndc9:123.8,skos:Concept,東洋思想--経書--四書
ndc9:123.81,skos:Concept,東洋思想--経書--四書--大学．学庸
ndc9:123.82,skos:Concept,東洋思想--経書--四書--中庸
ndc9:123.83,skos:Concept,東洋思想--経書--四書--論語．論孟
ndc9:123.84,skos:Concept,東洋思想--経書--四書--孟子
ndc9:124.1,skos:Concept,先秦思想．諸子百家--儒家．儒教
ndc9:124.12,skos:Concept,先秦思想．諸子百家--儒家．儒教--孔子［孔丘］
ndc9:124.13,skos:Concept,先秦思想．諸子百家--儒家．儒教--孔子の門下
ndc9:124.14,skos:Concept,先秦思想．諸子百家--儒家．儒教--曽子［曽参］
ndc9:124.15,skos:Concept,先秦思想．諸子百家--儒家．儒教--子思［孔きゅう］
ndc9:124.16,skos:Concept,先秦思想．諸子百家--儒家．儒教--孟子［孟軻］
ndc9:124.17,skos:Concept,先秦思想．諸子百家--儒家．儒教--荀子［荀況］
ndc9:124.2,skos:Concept,先秦思想．諸子百家--道家．老荘思想
ndc9:124.22,skos:Concept,先秦思想．諸子百家--道家．老荘思想--老子［李耳］
ndc9:124.23,skos:Concept,先秦思想．諸子百家--道家．老荘思想--列子［列禦寇］
ndc9:124.24,skos:Concept,先秦思想．諸子百家--道家．老荘思想--楊朱
ndc9:124.25,skos:Concept,先秦思想．諸子百家--道家．老荘思想--荘子［荘周］
ndc9:124.3,skos:Concept,先秦思想．諸子百家--墨家．墨子［墨てき］
ndc9:124.4,skos:Concept,先秦思想．諸子百家--名家
ndc9:124.42,skos:Concept,先秦思想．諸子百家--名家--とう析
ndc9:124.43,skos:Concept,先秦思想．諸子百家--名家--尹文
ndc9:124.44,skos:Concept,先秦思想．諸子百家--名家--恵施
ndc9:124.45,skos:Concept,先秦思想．諸子百家--名家--公孫龍
ndc9:124.5,skos:Concept,先秦思想．諸子百家--法家
ndc9:124.52,skos:Concept,先秦思想．諸子百家--法家--管子［管仲］
ndc9:124.53,skos:Concept,先秦思想．諸子百家--法家--商子［商鞅］
ndc9:124.54,skos:Concept,先秦思想．諸子百家--法家--申子［申不害］
ndc9:124.55,skos:Concept,先秦思想．諸子百家--法家--慎子［慎到］
ndc9:124.57,skos:Concept,先秦思想．諸子百家--法家--韓非．李斯
ndc9:124.6,skos:Concept,先秦思想．諸子百家--縦横家：蘇秦，張儀．陰陽家
ndc9:124.7,skos:Concept,先秦思想．諸子百家--雑家：鬻子，尸佼，鬼谷子，晏嬰，呂不韋，子華子
ndc9:125.1,skos:Concept,東洋思想--中世思想．近代思想--両漢時代：董仲舒，劉向，揚雄，桓譚，王充
ndc9:125.2,skos:Concept,東洋思想--中世思想．近代思想--魏晋南北朝時代：何晏，王弼，葛洪
ndc9:125.3,skos:Concept,東洋思想--中世思想．近代思想--隋唐時代：王通
ndc9:125.4,skos:Concept,東洋思想--中世思想．近代思想--宋元時代：周敦頤，邵雍，張載，程こう，程頤，李とう，朱熹，陸九淵
ndc9:125.5,skos:Concept,東洋思想--中世思想．近代思想--明時代：王守仁
ndc9:125.6,skos:Concept,東洋思想--中世思想．近代思想--清時代：黄宗羲，顧炎武，康有為
ndc9:125.9,skos:Concept,東洋思想--中世思想．近代思想--中華民国時代以降：孫文
ndc9:126.2,skos:Concept,インド哲学．バラモン教--ベーダ
ndc9:126.3,skos:Concept,インド哲学．バラモン教--ウパニシャッド
ndc9:126.6,skos:Concept,インド哲学．バラモン教--六派哲学
ndc9:126.8,skos:Concept,インド哲学．バラモン教--順世派
ndc9:126.9,skos:Concept,インド哲学．バラモン教--近代：ヴィヴェーカーナンダ Vivekananda，Swami，1863―1902，ガンジー Gandhi，Mahatma，1869―1948，クリシュナムルティ Krishnamurti，J．（Jiddu），1895―1986，タゴール Tagore，Rabindranath，1869―1948，ラジニーシ Rajneesh，Bhagwan Shree，1931―，ラーマクリシュナ Ramakrishna，1836―1886
ndc9:129.1,skos:Concept,その他のアジア・アラブ哲学--朝鮮の哲学
ndc9:129.3,skos:Concept,その他のアジア・アラブ哲学--その他のアジア諸国の哲学
ndc9:129.7,skos:Concept,その他のアジア・アラブ哲学--アラビア近代哲学
ndc9:130.2,skos:Concept,西洋哲学--西洋哲学史＜通史＞
ndc9:131.1,skos:Concept,古代哲学--ギリシア初期哲学
ndc9:131.2,skos:Concept,古代哲学--ソフィストおよびソクラテス派
ndc9:131.3,skos:Concept,古代哲学--プラトン Plato．古アカデミー派
ndc9:131.4,skos:Concept,古代哲学--アリストテレス Aristoteles．ペリパトス派
ndc9:131.5,skos:Concept,古代哲学--ストア派．ストア哲学
ndc9:131.6,skos:Concept,古代哲学--エピクロス Epicurus．エピクロス派
ndc9:131.7,skos:Concept,古代哲学--懐疑派：古懐疑派，中アカデミー，新懐疑派
ndc9:131.8,skos:Concept,古代哲学--折衷学派：キケロ Cicero，Marcus Tullius
ndc9:131.9,skos:Concept,古代哲学--新ピュタゴラス派．新アカデミー派：フィロン＜ラリッサの＞Philon，of Alexandria．新プラトン派：プロティノス Plotinus
ndc9:132.1,skos:Concept,中世哲学--教父哲学［護教家］：アウグスティヌス Augustine，Saint，Bishop of Hippo
ndc9:132.2,skos:Concept,中世哲学--スコラ哲学
ndc9:132.28,skos:Concept,中世哲学--アラビア中世哲学
ndc9:132.29,skos:Concept,中世哲学--ユダヤ中世哲学
ndc9:132.3,skos:Concept,中世哲学--ルネサンス哲学＜一般＞
ndc9:132.4,skos:Concept,中世哲学--神秘主義者：アグリッパ Agrippa von Nettesheim，Heinrich Cornelius，1486？―1535，ヴァイゲル Weigel，Valentin，1533―1588，ニコラウス・クサヌス Nicolaus Cusanus，1401―1464，ベーメ Behme，Jakob，1501―1624
ndc9:132.5,skos:Concept,中世哲学--自然哲学者：カルダーノ Cardano，Girolano，1501―1576，カンパネラ Campanella，Tomaso，1568―1639，テレジオ Telesio，Bernardino，1508―1588，ブルーノ Bruno，Giordano，1548―1600
ndc9:132.6,skos:Concept,中世哲学--人文主義者：エラスムス Erasmus，Desiderius，d．1536
ndc9:132.7,skos:Concept,中世哲学--懐疑思想家：モンテーニュ Montaigne，Michel Eyqueme de，1533―1592
ndc9:133.1,skos:Concept,近代哲学--イギリス哲学
ndc9:133.2,skos:Concept,近代哲学--17世紀：ベーコン，F．Bacon，Francis，1561―1626，ホッブス Hobbes，Thomas，1588―1679，ロック Locke，John，1632―1704
ndc9:133.3,skos:Concept,近代哲学--18世紀：バークリ Berkeley，George，1685―1753，ヒューム Hume，David，1711―1776
ndc9:133.4,skos:Concept,近代哲学--19世紀：グリーン Green，Thomas Hill，1836―1882，スペンサー Spencer，Herbert，1820―1903，ベンサム Bentham，Jeremy，1748―1832，ミル Mill，John Stuart，1806―1873
ndc9:133.5,skos:Concept,近代哲学--20世紀―：アレクサンダー Alexander，Samuel，1859―1938，ホワイトヘッド Whitehead，Alfred North，1861―1947，ムーア Moore，George Edward，1873―1958，ラッセル Russell，Bertrand，1872―1970
ndc9:133.9,skos:Concept,近代哲学--アメリカ哲学
ndc9:134.1,skos:Concept,ドイツ・オーストリア哲学--啓蒙期の哲学．ライプニッツ・ヴォルフ派
ndc9:134.2,skos:Concept,ドイツ・オーストリア哲学--カント Kant，Immanuel，1724―1804
ndc9:134.3,skos:Concept,ドイツ・オーストリア哲学--ドイツ観念論
ndc9:134.4,skos:Concept,ドイツ・オーストリア哲学--ヘーゲル Hegel，Georg Wilhelm Friedrich，1770―1831
ndc9:134.5,skos:Concept,ドイツ・オーストリア哲学--ヘーゲル派
ndc9:134.53,skos:Concept,ドイツ・オーストリア哲学--マルクス Marx，Karl，1818―1883
ndc9:134.6,skos:Concept,ドイツ・オーストリア哲学--19世紀
ndc9:134.7,skos:Concept,ドイツ・オーストリア哲学--唯物論者．実証主義
ndc9:134.8,skos:Concept,ドイツ・オーストリア哲学--新カント派：バーデン学派，マールブルク学派
ndc9:134.9,skos:Concept,ドイツ・オーストリア哲学--生の哲学．現象学．実存主義
ndc9:134.94,skos:Concept,ドイツ・オーストリア哲学--生の哲学．現象学．実存主義--ニーチェ Nietzsche，Friedrich Wilhelm，1844―1900
ndc9:134.95,skos:Concept,ドイツ・オーストリア哲学--生の哲学．現象学．実存主義--フッサール Husserl，Edmund，1859―1938
ndc9:134.96,skos:Concept,ドイツ・オーストリア哲学--生の哲学．現象学．実存主義--ハイデッガー Heidegger，Martin，1889―1976
ndc9:134.97,skos:Concept,ドイツ・オーストリア哲学--ヴィトゲンシュタイン Wittgenstein，Ludwig，1889―1951
ndc9:135.2,skos:Concept,フランス・オランダ哲学--17世紀：スピノザ Spinoza，Benedictus de，1632―1677，ベイル Bayle，Pierre，1647―1706，マルブランシュ Malebranche，Nicolas，1638―1715
ndc9:135.23,skos:Concept,フランス・オランダ哲学--17世紀：スピノザ Spinoza，Benedictus de，1632―1677，ベイル Bayle，Pierre，1647―1706，マルブランシュ Malebranche，Nicolas，1638―1715--デカルト Descartes，Rene，1596―1650
ndc9:135.25,skos:Concept,フランス・オランダ哲学--17世紀：スピノザ Spinoza，Benedictus de，1632―1677，ベイル Bayle，Pierre，1647―1706，マルブランシュ Malebranche，Nicolas，1638―1715--パスカル Pascal，Blaise，1623―1662
ndc9:135.3,skos:Concept,フランス・オランダ哲学--18世紀：ヴォルテール Voltaire，1694―1778，コンディヤック Condillac，Etienne Bonnot de，1715―1780，コンドルセ Condorcet，Jean―Antoine―Nicolas de Caritat，1743―1794，ディドロ Diderot，Denis，1713―1784，ドルバック Holbach，Paul Henri Thiry d’，1723―1789，ラ・メトリ La Mettrie，Julien Offroy de，1709―1751
ndc9:135.34,skos:Concept,フランス・オランダ哲学--18世紀：ヴォルテール Voltaire，1694―1778，コンディヤック Condillac，Etienne Bonnot de，1715―1780，コンドルセ Condorcet，Jean―Antoine―Nicolas de Caritat，1743―1794，ディドロ Diderot，Denis，1713―1784，ドルバック Holbach，Paul Henri Thiry d’，1723―1789，ラ・メトリ La Mettrie，Julien Offroy de，1709―1751--ルソー Rousseau，Jean―Jacques，1712―1778
ndc9:135.4,skos:Concept,フランス・オランダ哲学--19世紀：クーザン Cousin，Victor，1792―1867，コント Comte，Auguste，1798―1857，ベルクソン Bergson，Henri，1859―1941，メヌ・ド・ビラン Maine de Biran，Francois Pierre，1766―1824，ラムネ Lamennais，Felicite Robert de，1782―1854
ndc9:135.5,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973
ndc9:135.53,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973--マルセル Marcel，Gabriel，1889―1973
ndc9:135.54,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973--サルトル Sartre，Jean Paul，1905―1980
ndc9:135.55,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973--メルロ・ポンティ Merleau―Ponty，Maurice，1908―1961
ndc9:135.56,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973--アルチュセール Althusser，Louis 1918―1990
ndc9:135.57,skos:Concept,フランス・オランダ哲学--20世紀―：アラン Alain，1868―1951，マリタン Maritain，Jacques，1882―1973--フーコー Foucault，Michel 1926―1984
ndc9:139.3,skos:Concept,その他の哲学--その他の西洋諸国の哲学
ndc9:139.4,skos:Concept,その他の哲学--アフリカ諸国の哲学
ndc9:139.6,skos:Concept,その他の哲学--中南米諸国の哲学
ndc9:139.7,skos:Concept,その他の哲学--その他の諸国の哲学
ndc9:140.1,skos:Concept,心理学--理論．心理学体系［学派］
ndc9:140.16,skos:Concept,心理学--理論．心理学体系［学派］--心理学方法論
ndc9:140.17,skos:Concept,心理学--理論．心理学体系［学派］--ゲシュタルト心理学
ndc9:140.18,skos:Concept,心理学--理論．心理学体系［学派］--機能心理学．行動心理学
ndc9:140.2,skos:Concept,（心理学--心理学史）
ndc9:140.28,skos:Concept,（心理学--心理学者）
ndc9:140.7,skos:Concept,心理学--研究法．指導法．心理学的検査
ndc9:140.75,skos:Concept,心理学--研究法．指導法．心理学的検査--実験心理学
ndc9:141.1,skos:Concept,普通心理学．心理各論--知能
ndc9:141.18,skos:Concept,普通心理学．心理各論--知能--天才
ndc9:141.2,skos:Concept,普通心理学．心理各論--感覚．知覚
ndc9:141.21,skos:Concept,普通心理学．心理各論--感覚．知覚--視覚
ndc9:141.22,skos:Concept,普通心理学．心理各論--感覚．知覚--聴覚
ndc9:141.23,skos:Concept,普通心理学．心理各論--感覚．知覚--嗅覚．味覚
